Thu Jan 31 1901 12:00:00 GMT+0000 (GMT),317.4970967287144
Sun Mar 31 1901 12:00:00 GMT+0100 (BST),345.99121781259396
Fri May 31 1901 12:00:00 GMT+0100 (BST),82.77803521334641
Wed Jul 31 1901 12:00:00 GMT+0100 (BST),109.15301905412083
Sat Aug 31 1901 12:00:00 GMT+0100 (BST),153.58661687191423
Thu Oct 31 1901 12:00:00 GMT+0000 (GMT),228.38431763518057
Tue Dec 31 1901 12:00:00 GMT+0000 (GMT),275.3918431943853
Fri Jan 31 1902 12:00:00 GMT+0000 (GMT),328.395014455102
Mon Mar 31 1902 12:00:00 GMT+0100 (BST),344.8968770702918
Sat May 31 1902 12:00:00 GMT+0100 (BST),92.93591209528277
Thu Jul 31 1902 12:00:00 GMT+0100 (BST),112.9183626499408
Sun Aug 31 1902 12:00:00 GMT+0100 (BST),167.9766042286065
Fri Oct 31 1902 12:00:00 GMT+0000 (GMT),201.17329889677876
Wed Dec 31 1902 12:00:00 GMT+0000 (GMT),289.42912401446966
Sat Jan 31 1903 12:00:00 GMT+0000 (GMT),324.53018947370003
Tue Mar 31 1903 12:00:00 GMT+0100 (BST),357.02795281438694
Sun May 31 1903 12:00:00 GMT+0100 (BST),84.98164427374392
Fri Jul 31 1903 12:00:00 GMT+0100 (BST),125.92335130470035
Mon Aug 31 1903 12:00:00 GMT+0100 (BST),180.03636059851328
Sat Oct 31 1903 12:00:00 GMT+0000 (GMT),198.3721458711794
Thu Dec 31 1903 12:00:00 GMT+0000 (GMT),298.2683316734958
Sun Jan 31 1904 12:00:00 GMT+0000 (GMT),294.68927903037786
Thu Mar 31 1904 12:00:00 GMT+0100 (BST),14.073766199740485
Tue May 31 1904 12:00:00 GMT+0100 (BST),52.29901094342462
Sun Jul 31 1904 12:00:00 GMT+0100 (BST),142.3007369608053
Wed Aug 31 1904 12:00:00 GMT+0100 (BST),181.43946004895523
Mon Oct 31 1904 12:00:00 GMT+0000 (GMT),210.81812057133718
Sat Dec 31 1904 12:00:00 GMT+0000 (GMT),288.3470203389999
Tue Jan 31 1905 12:00:00 GMT+0000 (GMT),284.5631269803547
Fri Mar 31 1905 12:00:00 GMT+0100 (BST),27.015211629139582
Wed May 31 1905 12:00:00 GMT+0100 (BST),47.16391758245158
Mon Jul 31 1905 12:00:00 GMT+0100 (BST),152.9520540057348
Thu Aug 31 1905 12:00:00 GMT+0100 (BST),155.3465165922063
Tue Oct 31 1905 12:00:00 GMT+0000 (GMT),224.9593649120175
Sun Dec 31 1905 12:00:00 GMT+0000 (GMT),259.53461743607807
Wed Jan 31 1906 12:00:00 GMT+0000 (GMT),293.6818566955051
Sat Mar 31 1906 12:00:00 GMT+0100 (BST),28.940290355676414
Thu May 31 1906 12:00:00 GMT+0100 (BST),58.1506221011502
Tue Jul 31 1906 12:00:00 GMT+0100 (BST),148.39929680864444
Fri Aug 31 1906 12:00:00 GMT+0100 (BST),138.98367368469758
Wed Oct 31 1906 12:00:00 GMT+0000 (GMT),237.05804538554503
Mon Dec 31 1906 12:00:00 GMT+0000 (GMT),255.49778773595187
Thu Jan 31 1907 12:00:00 GMT+0000 (GMT),307.9913840044851
Sun Mar 31 1907 12:00:00 GMT+0100 (BST),1.7854988980039068
Fri May 31 1907 12:00:00 GMT+0100 (BST),73.16560309233766
Wed Jul 31 1907 12:00:00 GMT+0100 (BST),118.46383488092184
Sat Aug 31 1907 12:00:00 GMT+0100 (BST),145.09715639428893
Thu Oct 31 1907 12:00:00 GMT+0000 (GMT),238.98274889622655
Tue Dec 31 1907 12:00:00 GMT+0000 (GMT),266.0764695762764
Fri Jan 31 1908 12:00:00 GMT+0000 (GMT),321.88479627184455
Tue Mar 31 1908 12:00:00 GMT+0100 (BST),343.0492862234291
Sun May 31 1908 12:00:00 GMT+0100 (BST),88.72617085431106
Fri Jul 31 1908 12:00:00 GMT+0100 (BST),109.2150742928211
Mon Aug 31 1908 12:00:00 GMT+0100 (BST),160.31376042165837
Sat Oct 31 1908 12:00:00 GMT+0000 (GMT),215.15675336066488
Thu Dec 31 1908 12:00:00 GMT+0000 (GMT),282.2129945713853
Sun Jan 31 1909 12:00:00 GMT+0000 (GMT),330.07198669545244
Wed Mar 31 1909 12:00:00 GMT+0100 (BST),349.8935438269147
Mon May 31 1909 12:00:00 GMT+0100 (BST),93.47858884421386
Sat Jul 31 1909 12:00:00 GMT+0100 (BST),118.53897446731905
Tue Aug 31 1909 12:00:00 GMT+0100 (BST),174.32098343621806
Sun Oct 31 1909 12:00:00 GMT+0000 (GMT),197.53001360346582
Fri Dec 31 1909 12:00:00 GMT+0000 (GMT),294.8647188630602
Mon Jan 31 1910 12:00:00 GMT+0000 (GMT),313.4202255447301
Thu Mar 31 1910 12:00:00 GMT+0100 (BST),4.07377151392711
Tue May 31 1910 12:00:00 GMT+0100 (BST),71.06640230932186
Sun Jul 31 1910 12:00:00 GMT+0100 (BST),132.85767733771902
Wed Aug 31 1910 12:00:00 GMT+0100 (BST),183.14613951553616
Mon Oct 31 1910 12:00:00 GMT+0000 (GMT),202.6501902761525
Sat Dec 31 1910 12:00:00 GMT+0000 (GMT),298.0088485332255
Tue Jan 31 1911 12:00:00 GMT+0000 (GMT),286.2172832035361
Fri Mar 31 1911 12:00:00 GMT+0100 (BST),18.985310173964322
Wed May 31 1911 12:00:00 GMT+0100 (BST),46.32070405304836
Mon Jul 31 1911 12:00:00 GMT+0100 (BST),146.6399679603878
Thu Aug 31 1911 12:00:00 GMT+0100 (BST),173.79757853746003
Tue Oct 31 1911 12:00:00 GMT+0000 (GMT),215.6134666549272
Sun Dec 31 1911 12:00:00 GMT+0000 (GMT),275.8212959522941
Wed Jan 31 1912 12:00:00 GMT+0000 (GMT),286.3122287811854
Sun Mar 31 1912 12:00:00 GMT+0100 (BST),30.586291242330496
Fri May 31 1912 12:00:00 GMT+0100 (BST),51.46908466610717
Wed Jul 31 1912 12:00:00 GMT+0100 (BST),154.3847837226269
Sat Aug 31 1912 12:00:00 GMT+0100 (BST),144.57256458011733
Thu Oct 31 1912 12:00:00 GMT+0000 (GMT),231.2723857568235
Tue Dec 31 1912 12:00:00 GMT+0000 (GMT),255.1090575792932
Fri Jan 31 1913 12:00:00 GMT+0000 (GMT),300.1661511672943
Mon Mar 31 1913 12:00:00 GMT+0100 (BST),21.33713399173943
Sat May 31 1913 12:00:00 GMT+0100 (BST),65.05063784322647
Thu Jul 31 1913 12:00:00 GMT+0100 (BST),136.95487666225907
Sun Aug 31 1913 12:00:00 GMT+0100 (BST),140.48510648368392
Fri Oct 31 1913 12:00:00 GMT+0000 (GMT),240.3680872252497
Wed Dec 31 1913 12:00:00 GMT+0000 (GMT),259.6574425557988
Sat Jan 31 1914 12:00:00 GMT+0000 (GMT),314.8629808082706
Tue Mar 31 1914 12:00:00 GMT+0100 (BST),348.9691661099044
Sun May 31 1914 12:00:00 GMT+0100 (BST),80.1384351272957
Fri Jul 31 1914 12:00:00 GMT+0100 (BST),110.44955069803106
Mon Aug 31 1914 12:00:00 GMT+0100 (BST),151.01747230950303
Sat Oct 31 1914 12:00:00 GMT+0000 (GMT),232.5912307995879
Thu Dec 31 1914 12:00:00 GMT+0000 (GMT),272.68050368044175
Sun Jan 31 1915 12:00:00 GMT+0000 (GMT),326.8962926551638
Wed Mar 31 1915 12:00:00 GMT+0100 (BST),343.44903288803306
Mon May 31 1915 12:00:00 GMT+0100 (BST),91.69225543108442
Sat Jul 31 1915 12:00:00 GMT+0100 (BST),111.06316456865909
