Thu Jan 31 1901 12:00:00 GMT+0000 (GMT),287.3749416388805
Sun Mar 31 1901 12:00:00 GMT+0100 (BST),2.347809902959563
Fri May 31 1901 12:00:00 GMT+0100 (BST),78.61647012902378
Wed Jul 31 1901 12:00:00 GMT+0100 (BST),153.97315653547656
Sat Aug 31 1901 12:00:00 GMT+0100 (BST),192.1984098068204
Thu Oct 31 1901 12:00:00 GMT+0000 (GMT),266.9662928042316
Tue Dec 31 1901 12:00:00 GMT+0000 (GMT),333.9562612888135
Fri Jan 31 1902 12:00:00 GMT+0000 (GMT),342.9974831945374
Mon Mar 31 1902 12:00:00 GMT+0100 (BST),316.90006849878245
Sat May 31 1902 12:00:00 GMT+0100 (BST),21.84869634927009
Thu Jul 31 1902 12:00:00 GMT+0100 (BST),94.83283610559897
Sun Aug 31 1902 12:00:00 GMT+0100 (BST),132.9213686849358
Fri Oct 31 1902 12:00:00 GMT+0000 (GMT),209.51159007548225
Wed Dec 31 1902 12:00:00 GMT+0000 (GMT),287.60867348678306
Sat Jan 31 1903 12:00:00 GMT+0000 (GMT),327.3081132710064
Tue Mar 31 1903 12:00:00 GMT+0100 (BST),41.60195064087622
Sun May 31 1903 12:00:00 GMT+0100 (BST),115.1103096893391
Fri Jul 31 1903 12:00:00 GMT+0100 (BST),179.10617818219384
Mon Aug 31 1903 12:00:00 GMT+0100 (BST),189.14825334738026
Sat Oct 31 1903 12:00:00 GMT+0000 (GMT),162.57207668003016
Thu Dec 31 1903 12:00:00 GMT+0000 (GMT),229.4432556858424
Sun Jan 31 1904 12:00:00 GMT+0000 (GMT),267.7620976311789
Thu Mar 31 1904 12:00:00 GMT+0100 (BST),343.12938022363613
Tue May 31 1904 12:00:00 GMT+0100 (BST),59.243713343312244
Sun Jul 31 1904 12:00:00 GMT+0100 (BST),134.91120128245183
Wed Aug 31 1904 12:00:00 GMT+0100 (BST),173.53628208450323
Mon Oct 31 1904 12:00:00 GMT+0000 (GMT),250.24382310565747
Sat Dec 31 1904 12:00:00 GMT+0000 (GMT),326.6985242484317
Tue Jan 31 1905 12:00:00 GMT+0000 (GMT),3.89665120465686
Fri Mar 31 1905 12:00:00 GMT+0100 (BST),56.729894144408746
Wed May 31 1905 12:00:00 GMT+0100 (BST),20.39094181002219
Mon Jul 31 1905 12:00:00 GMT+0100 (BST),78.7646392386011
Thu Aug 31 1905 12:00:00 GMT+0100 (BST),115.05035218148386
Tue Oct 31 1905 12:00:00 GMT+0000 (GMT),190.1558728863588
Sun Dec 31 1905 12:00:00 GMT+0000 (GMT),267.86881331077393
Wed Jan 31 1906 12:00:00 GMT+0000 (GMT),307.6365108921285
Sat Mar 31 1906 12:00:00 GMT+0100 (BST),22.59557826025531
Thu May 31 1906 12:00:00 GMT+0100 (BST),98.26744477864938
Tue Jul 31 1906 12:00:00 GMT+0100 (BST),171.89161798055906
Fri Aug 31 1906 12:00:00 GMT+0100 (BST),208.02541506197852
Wed Oct 31 1906 12:00:00 GMT+0000 (GMT),263.92497827299724
Mon Dec 31 1906 12:00:00 GMT+0000 (GMT),227.65764191828984
Thu Jan 31 1907 12:00:00 GMT+0000 (GMT),255.33449240335256
Sun Mar 31 1907 12:00:00 GMT+0100 (BST),324.37727499621485
Fri May 31 1907 12:00:00 GMT+0100 (BST),39.09395673356665
Wed Jul 31 1907 12:00:00 GMT+0100 (BST),114.30100134719243
Sat Aug 31 1907 12:00:00 GMT+0100 (BST),152.87585005551784
Thu Oct 31 1907 12:00:00 GMT+0000 (GMT),229.86735369396794
Tue Dec 31 1907 12:00:00 GMT+0000 (GMT),307.73990291084544
Fri Jan 31 1908 12:00:00 GMT+0000 (GMT),346.96779475615085
Tue Mar 31 1908 12:00:00 GMT+0100 (BST),59.92087637069309
Sun May 31 1908 12:00:00 GMT+0100 (BST),118.97984637057816
Fri Jul 31 1908 12:00:00 GMT+0100 (BST),82.78474994235552
Mon Aug 31 1908 12:00:00 GMT+0100 (BST),103.92760989385351
Sat Oct 31 1908 12:00:00 GMT+0000 (GMT),172.36134105265506
Thu Dec 31 1908 12:00:00 GMT+0000 (GMT),248.55454774137272
Sun Jan 31 1909 12:00:00 GMT+0000 (GMT),288.08237470166995
Wed Mar 31 1909 12:00:00 GMT+0100 (BST),3.0657822542999327
Mon May 31 1909 12:00:00 GMT+0100 (BST),79.32864465538692
Sat Jul 31 1909 12:00:00 GMT+0100 (BST),154.65968705809183
Tue Aug 31 1909 12:00:00 GMT+0100 (BST),192.85754420594364
Sun Oct 31 1909 12:00:00 GMT+0000 (GMT),267.4855202786212
Fri Dec 31 1909 12:00:00 GMT+0000 (GMT),333.5154964513139
Mon Jan 31 1910 12:00:00 GMT+0000 (GMT),338.45367059695104
Thu Mar 31 1910 12:00:00 GMT+0100 (BST),316.5821840020478
Tue May 31 1910 12:00:00 GMT+0100 (BST),22.381436988221303
Sun Jul 31 1910 12:00:00 GMT+0100 (BST),95.50309607710176
Wed Aug 31 1910 12:00:00 GMT+0100 (BST),133.61859529413678
Mon Oct 31 1910 12:00:00 GMT+0000 (GMT),210.23295376151057
Sat Dec 31 1910 12:00:00 GMT+0000 (GMT),288.3321372960415
Tue Jan 31 1911 12:00:00 GMT+0000 (GMT),328.024611001476
Fri Mar 31 1911 12:00:00 GMT+0100 (BST),42.28038855930546
